transaction_id,timestamp,amount,currency,payment_method,status
953665,2025-03-13 19:13:44.209579,668.5,SGD,PayPal,Pending
654801,2025-02-27 19:13:44.209582,973.17,EUR,PayPal,Pending
477850,2025-02-23 19:13:44.209585,337.29,USD,Credit Card,Failed
606383,2025-03-13 19:13:44.209588,230.3,USD,Bank Transfer,Pending
237403,2025-03-04 19:13:44.209590,904.78,EUR,Credit Card,Failed
951312,2025-02-19 19:13:44.209593,718.65,JPY,Bank Transfer,Failed
598107,2025-03-14 19:13:44.209596,680.93,USD,Credit Card,Pending
807081,2025-03-11 19:13:44.209599,54.75,JPY,Credit Card,Pending
680722,2025-03-11 19:13:44.209602,521.05,JPY,Bank Transfer,Pending
243647,2025-02-23 19:13:44.209605,552.54,EUR,Bank Transfer,Pending
268592,2025-03-01 19:13:44.209608,409.31,EUR,Credit Card,Completed
463217,2025-03-05 19:13:44.209611,833.96,SGD,PayPal,Failed
212666,2025-02-22 19:13:44.209614,953.96,EUR,PayPal,Failed
791246,2025-03-15 19:13:44.209617,274.72,SGD,PayPal,Failed
629815,2025-03-01 19:13:44.209620,650.96,SGD,Bank Transfer,Completed
329061,2025-02-19 19:13:44.209623,250.11,EUR,Credit Card,Completed
471170,2025-02-28 19:13:44.209626,680.54,JPY,PayPal,Pending
177319,2025-02-20 19:13:44.209629,378.19,GBP,PayPal,Completed
818760,2025-03-09 19:13:44.209632,24.34,JPY,Credit Card,Completed
237307,2025-03-01 19:13:44.209635,57.87,EUR,PayPal,Completed
756522,2025-03-19 19:13:44.209638,681.82,SGD,Credit Card,Pending
808379,2025-02-28 19:13:44.209640,460.51,GBP,Credit Card,Failed
129806,2025-02-26 19:13:44.209643,711.39,JPY,PayPal,Completed
584397,2025-03-09 19:13:44.209646,616.77,JPY,Bank Transfer,Pending
989236,2025-03-06 19:13:44.209649,572.34,USD,Bank Transfer,Completed
747250,2025-03-18 19:13:44.209651,483.01,SGD,Credit Card,Completed
658245,2025-03-15 19:13:44.209654,286.59,EUR,Bank Transfer,Failed
329224,2025-02-24 19:13:44.209657,670.79,SGD,Credit Card,Completed
978243,2025-03-15 19:13:44.209659,427.87,SGD,Credit Card,Pending
848342,2025-03-09 19:13:44.209662,121.66,USD,Credit Card,Pending
678495,2025-02-20 19:13:44.209665,751.06,JPY,PayPal,Pending
185958,2025-03-16 19:13:44.209668,926.84,EUR,PayPal,Completed
817904,2025-03-12 19:13:44.209671,222.7,JPY,PayPal,Failed
281334,2025-03-03 19:13:44.209673,552.6,EUR,Bank Transfer,Failed
479481,2025-03-09 19:13:44.209676,333.87,JPY,Credit Card,Failed
382206,2025-03-10 19:13:44.209680,306.06,SGD,Bank Transfer,Failed
957072,2025-02-26 19:13:44.209683,224.08,EUR,Bank Transfer,Completed
884790,2025-03-14 19:13:44.209686,598.79,JPY,Bank Transfer,Pending
751000,2025-02-27 19:13:44.209689,449.22,SGD,PayPal,Failed
850567,2025-02-23 19:13:44.209692,504.39,GBP,Credit Card,Failed
148123,2025-03-14 19:13:44.209694,592.91,JPY,Credit Card,Failed
327700,2025-02-26 19:13:44.209697,34.23,EUR,PayPal,Completed
563240,2025-03-05 19:13:44.209700,361.28,JPY,Bank Transfer,Failed
432172,2025-03-03 19:13:44.209703,565.43,SGD,Bank Transfer,Completed
231772,2025-03-14 19:13:44.209705,80.42,USD,Bank Transfer,Completed
901005,2025-03-14 19:13:44.209708,704.31,EUR,Bank Transfer,Completed
428963,2025-03-19 19:13:44.209711,555.64,SGD,Credit Card,Completed
795729,2025-03-17 19:13:44.209714,248.44,GBP,Bank Transfer,Failed
231890,2025-02-27 19:13:44.209717,789.66,USD,Bank Transfer,Failed
997418,2025-03-06 19:13:44.209719,261.33,GBP,Bank Transfer,Failed
611370,2025-03-06 19:13:44.209722,732.82,JPY,Bank Transfer,Failed
626199,2025-03-13 19:13:44.209725,617.2,USD,Credit Card,Completed
550890,2025-03-18 19:13:44.209728,569.98,USD,PayPal,Completed
623530,2025-02-22 19:13:44.209734,294.74,USD,PayPal,Failed
553628,2025-03-08 19:13:44.209737,238.93,GBP,Credit Card,Pending
899979,2025-03-19 19:13:44.209739,904.13,GBP,Bank Transfer,Pending
739922,2025-03-18 19:13:44.209743,218.73,USD,PayPal,Completed
654587,2025-03-13 19:13:44.209746,547.19,USD,PayPal,Pending
861765,2025-03-14 19:13:44.209749,43.22,SGD,Bank Transfer,Pending
250533,2025-03-08 19:13:44.209752,820.83,EUR,Credit Card,Failed
795786,2025-03-04 19:13:44.209754,560.64,JPY,Credit Card,Completed
547050,2025-03-12 19:13:44.209757,368.87,USD,Bank Transfer,Failed
579094,2025-03-04 19:13:44.209760,352.13,JPY,Credit Card,Failed
764943,2025-03-12 19:13:44.209763,949.77,JPY,Credit Card,Pending
161419,2025-03-20 19:13:44.209767,896.2,GBP,PayPal,Pending
240170,2025-03-13 19:13:44.209770,535.3,GBP,PayPal,Failed
485697,2025-02-25 19:13:44.209772,390.36,GBP,PayPal,Completed
995386,2025-03-16 19:13:44.209775,951.81,GBP,PayPal,Completed
573864,2025-02-27 19:13:44.209778,614.86,GBP,PayPal,Completed
576750,2025-03-07 19:13:44.209781,387.55,JPY,Bank Transfer,Pending
357881,2025-03-11 19:13:44.209784,524.56,SGD,Credit Card,Pending
941646,2025-03-05 19:13:44.209786,702.65,USD,Credit Card,Completed
995067,2025-03-02 19:13:44.209789,978.64,EUR,PayPal,Failed
490868,2025-02-21 19:13:44.209792,577.17,USD,Credit Card,Failed
491404,2025-02-20 19:13:44.209795,193.08,USD,Credit Card,Pending
492429,2025-03-15 19:13:44.209798,457.53,SGD,PayPal,Pending
662191,2025-03-02 19:13:44.209801,604.93,GBP,Credit Card,Failed
226933,2025-03-09 19:13:44.209804,450.61,JPY,Bank Transfer,Failed
491277,2025-03-10 19:13:44.209807,624.63,GBP,Credit Card,Completed
688060,2025-03-11 19:13:44.209809,175.19,SGD,PayPal,Failed
167556,2025-03-08 19:13:44.209812,235.43,JPY,Credit Card,Failed
851222,2025-02-27 19:13:44.209815,17.36,SGD,Bank Transfer,Pending
239844,2025-03-06 19:13:44.209818,975.35,JPY,Credit Card,Completed
558705,2025-03-03 19:13:44.209820,797.87,GBP,Bank Transfer,Completed
678515,2025-03-05 19:13:44.209823,921.33,SGD,Credit Card,Pending
241740,2025-02-28 19:13:44.209826,764.35,GBP,Bank Transfer,Completed
378248,2025-03-02 19:13:44.209829,546.56,EUR,Bank Transfer,Failed
425116,2025-03-04 19:13:44.209831,725.59,GBP,Credit Card,Completed
905865,2025-03-11 19:13:44.209834,338.93,EUR,Credit Card,Pending
455334,2025-03-08 19:13:44.209837,859.88,JPY,Credit Card,Completed
131909,2025-03-05 19:13:44.209840,179.59,SGD,PayPal,Failed
179722,2025-03-03 19:13:44.209842,120.87,EUR,PayPal,Pending
420108,2025-02-24 19:13:44.209845,194.76,USD,Bank Transfer,Failed
445575,2025-03-14 19:13:44.209848,100.73,SGD,Bank Transfer,Pending
296788,2025-03-05 19:13:44.209851,712.75,SGD,PayPal,Completed
439201,2025-02-24 19:13:44.209854,661.29,EUR,Credit Card,Completed
486757,2025-02-25 19:13:44.209857,37.17,EUR,Bank Transfer,Pending
614104,2025-03-14 19:13:44.209861,539.55,GBP,Bank Transfer,Failed
154584,2025-03-13 19:13:44.209865,432.58,USD,Bank Transfer,Failed
347617,2025-03-18 19:13:44.209867,185.38,JPY,Credit Card,Completed
960227,2025-02-21 19:13:44.209870,198.95,JPY,PayPal,Failed
341473,2025-03-13 19:13:44.209873,884.4,GBP,Credit Card,Completed
257334,2025-03-09 19:13:44.209876,168.9,SGD,PayPal,Failed
341093,2025-03-04 19:13:44.209879,220.62,JPY,Credit Card,Pending
715855,2025-03-16 19:13:44.209881,923.31,GBP,PayPal,Completed
297458,2025-02-21 19:13:44.209884,977.55,SGD,PayPal,Completed
699985,2025-03-15 19:13:44.209887,892.04,EUR,Bank Transfer,Pending
565239,2025-03-07 19:13:44.209890,503.06,JPY,PayPal,Completed
276967,2025-03-16 19:13:44.209892,275.26,GBP,PayPal,Pending
414756,2025-03-13 19:13:44.209897,736.11,USD,PayPal,Failed
169052,2025-02-21 19:13:44.209899,386.9,SGD,PayPal,Failed
320455,2025-03-07 19:13:44.209902,452.63,USD,Bank Transfer,Completed
407149,2025-03-10 19:13:44.209905,902.9,USD,Credit Card,Failed
636571,2025-02-26 19:13:44.209908,380.71,USD,Credit Card,Failed
690949,2025-03-18 19:13:44.209911,492.83,SGD,Bank Transfer,Pending
187619,2025-03-05 19:13:44.209914,760.13,JPY,Bank Transfer,Completed
314317,2025-03-12 19:13:44.209917,710.71,EUR,Bank Transfer,Pending
961675,2025-03-10 19:13:44.209920,29.89,JPY,Credit Card,Completed
389694,2025-03-05 19:13:44.209922,108.13,GBP,Bank Transfer,Failed
472085,2025-03-06 19:13:44.209925,384.14,USD,Credit Card,Failed
462661,2025-03-09 19:13:44.209928,714.33,USD,PayPal,Failed
541654,2025-02-27 19:13:44.209931,466.96,GBP,Bank Transfer,Completed
677953,2025-03-01 19:13:44.209933,479.24,USD,Credit Card,Failed
668826,2025-03-12 19:13:44.209936,265.38,JPY,Bank Transfer,Failed
769840,2025-03-10 19:13:44.209939,379.17,SGD,PayPal,Completed
439010,2025-03-02 19:13:44.209942,473.86,GBP,Credit Card,Pending
529781,2025-02-23 19:13:44.209945,806.77,GBP,Bank Transfer,Pending
924227,2025-03-20 19:13:44.209949,641.42,JPY,PayPal,Failed
738116,2025-02-19 19:13:44.209952,407.22,GBP,PayPal,Completed
802261,2025-02-23 19:13:44.209954,924.76,JPY,PayPal,Pending
233657,2025-02-20 19:13:44.209957,360.25,USD,Credit Card,Completed
331617,2025-03-15 19:13:44.209960,684.79,USD,PayPal,Completed
181967,2025-03-02 19:13:44.209963,107.64,USD,Bank Transfer,Failed
548181,2025-03-02 19:13:44.209966,486.42,GBP,Bank Transfer,Pending
884779,2025-03-10 19:13:44.209969,79.11,SGD,PayPal,Pending
849194,2025-03-11 19:13:44.209972,527.37,JPY,Bank Transfer,Completed
349156,2025-03-09 19:13:44.209975,513.6,SGD,Bank Transfer,Failed
315322,2025-02-26 19:13:44.209977,285.03,JPY,PayPal,Pending
459936,2025-02-22 19:13:44.209980,807.25,JPY,Bank Transfer,Completed
683143,2025-03-01 19:13:44.209983,256.41,USD,PayPal,Pending
480257,2025-02-28 19:13:44.209986,17.93,GBP,Bank Transfer,Failed
141094,2025-03-11 19:13:44.209988,838.59,EUR,Credit Card,Failed
569957,2025-03-04 19:13:44.209991,343.93,SGD,Bank Transfer,Completed
215756,2025-03-19 19:13:44.209994,307.56,USD,Credit Card,Pending
515200,2025-03-19 19:13:44.209997,686.78,SGD,PayPal,Failed
477100,2025-02-26 19:13:44.209999,882.99,USD,Bank Transfer,Failed
753149,2025-02-22 19:13:44.210005,45.14,SGD,Bank Transfer,Pending
781325,2025-03-05 19:13:44.210008,118.34,GBP,PayPal,Completed
578916,2025-02-20 19:13:44.210011,258.76,JPY,PayPal,Pending
853848,2025-02-22 19:13:44.210014,889.79,USD,Bank Transfer,Failed
423952,2025-03-14 19:13:44.210016,148.17,GBP,Credit Card,Failed
632331,2025-03-13 19:13:44.210019,488.96,SGD,PayPal,Completed
100568,2025-03-02 19:13:44.210022,96.68,SGD,Credit Card,Failed
262496,2025-02-19 19:13:44.210026,87.36,GBP,Bank Transfer,Pending
726082,2025-03-17 19:13:44.210028,799.36,GBP,Credit Card,Failed
640334,2025-02-24 19:13:44.210031,513.4,JPY,Bank Transfer,Completed
755449,2025-02-28 19:13:44.210034,650.52,EUR,PayPal,Completed
670417,2025-02-28 19:13:44.210037,771.84,USD,Credit Card,Failed
582676,2025-03-08 19:13:44.210040,763.85,GBP,Credit Card,Pending
862686,2025-02-20 19:13:44.210042,860.17,EUR,Bank Transfer,Pending
729762,2025-03-06 19:13:44.210045,985.04,EUR,Bank Transfer,Failed
355687,2025-03-06 19:13:44.210048,222.59,EUR,Credit Card,Failed
306467,2025-02-28 19:13:44.210052,230.48,JPY,Credit Card,Completed
341180,2025-03-06 19:13:44.210054,924.54,EUR,Credit Card,Failed
473437,2025-03-17 19:13:44.210057,952.96,USD,PayPal,Completed
305655,2025-03-13 19:13:44.210060,574.57,JPY,Credit Card,Pending
257792,2025-02-25 19:13:44.210063,983.24,GBP,Credit Card,Completed
321088,2025-03-20 19:13:44.210065,762.42,USD,Bank Transfer,Completed
273013,2025-02-22 19:13:44.210068,408.33,JPY,Credit Card,Completed
239917,2025-02-27 19:13:44.210071,985.95,USD,PayPal,Completed
324875,2025-02-21 19:13:44.210074,598.14,SGD,Bank Transfer,Failed
522179,2025-02-27 19:13:44.210077,690.06,USD,Bank Transfer,Completed
536857,2025-02-22 19:13:44.210079,434.33,GBP,Bank Transfer,Pending
471944,2025-02-27 19:13:44.210083,104.37,SGD,Credit Card,Failed
102576,2025-03-01 19:13:44.210086,681.17,JPY,Credit Card,Pending
145282,2025-03-01 19:13:44.210089,228.9,SGD,Credit Card,Completed
555595,2025-03-13 19:13:44.210092,365.1,USD,PayPal,Failed
388468,2025-03-03 19:13:44.210094,541.82,EUR,PayPal,Completed
887869,2025-02-22 19:13:44.210097,959.14,GBP,PayPal,Failed
463231,2025-03-11 19:13:44.210100,293.78,GBP,Credit Card,Completed
596110,2025-02-26 19:13:44.210103,962.96,EUR,PayPal,Completed
222329,2025-02-22 19:13:44.210106,177.24,GBP,Credit Card,Completed
420393,2025-03-06 19:13:44.210108,699.81,JPY,PayPal,Failed
805575,2025-03-14 19:13:44.210112,411.18,USD,PayPal,Failed
584750,2025-02-23 19:13:44.210115,509.88,GBP,Credit Card,Failed
517257,2025-03-20 19:13:44.210118,431.4,SGD,PayPal,Completed
279320,2025-03-02 19:13:44.210121,566.72,USD,Credit Card,Failed
304814,2025-03-14 19:13:44.210124,995.56,USD,Bank Transfer,Completed
480263,2025-03-14 19:13:44.210126,583.19,GBP,Bank Transfer,Completed
147371,2025-03-13 19:13:44.210129,98.71,GBP,PayPal,Failed
454150,2025-03-07 19:13:44.210132,787.57,GBP,Credit Card,Failed
521927,2025-02-28 19:13:44.210136,710.21,USD,Bank Transfer,Pending
455255,2025-02-27 19:13:44.210139,765.53,SGD,Bank Transfer,Failed
681062,2025-03-06 19:13:44.210142,689.22,USD,PayPal,Completed
646062,2025-03-14 19:13:44.210145,265.0,USD,Bank Transfer,Completed
353384,2025-03-19 19:13:44.210148,665.99,EUR,Credit Card,Completed
747177,2025-03-08 19:13:44.210150,566.3,GBP,Bank Transfer,Pending
456968,2025-02-26 19:13:44.210153,698.65,JPY,PayPal,Pending
940789,2025-03-10 19:13:44.210156,98.7,GBP,Credit Card,Completed
752009,2025-02-25 19:13:44.210159,211.41,JPY,PayPal,Failed
413918,2025-02-20 19:13:44.210162,860.41,USD,Credit Card,Failed
398595,2025-03-12 19:13:44.210165,441.26,USD,PayPal,Completed
111325,2025-03-04 19:13:44.210168,895.46,EUR,Bank Transfer,Failed
615647,2025-03-15 19:13:44.210171,19.53,GBP,PayPal,Failed
682230,2025-02-23 19:13:44.210173,227.98,SGD,Credit Card,Completed
374918,2025-03-04 19:13:44.210176,404.41,SGD,PayPal,Completed
496494,2025-03-19 19:13:44.210179,136.03,JPY,Credit Card,Pending
796697,2025-03-04 19:13:44.210182,391.04,EUR,Bank Transfer,Failed
408645,2025-03-12 19:13:44.210184,536.81,GBP,PayPal,Pending
629351,2025-03-13 19:13:44.210187,164.24,GBP,PayPal,Completed
941428,2025-03-04 19:13:44.210190,993.01,JPY,PayPal,Pending
581653,2025-03-18 19:13:44.210193,661.65,USD,Credit Card,Pending
766724,2025-03-16 19:13:44.210197,717.19,SGD,PayPal,Pending
654751,2025-02-20 19:13:44.210199,105.96,SGD,PayPal,Completed
408496,2025-02-26 19:13:44.210202,327.04,EUR,Credit Card,Completed
460195,2025-03-07 19:13:44.210205,350.22,USD,Bank Transfer,Completed
302199,2025-03-03 19:13:44.210208,825.17,SGD,Bank Transfer,Failed
651323,2025-02-27 19:13:44.210210,651.23,USD,Credit Card,Pending
727577,2025-03-19 19:13:44.210213,300.32,JPY,PayPal,Completed
302839,2025-03-18 19:13:44.210216,908.18,SGD,Credit Card,Failed
924129,2025-02-22 19:13:44.210219,187.01,GBP,PayPal,Pending
800625,2025-03-13 19:13:44.210223,140.89,JPY,PayPal,Failed
629578,2025-03-04 19:13:44.210225,460.14,EUR,Bank Transfer,Pending
557848,2025-02-28 19:13:44.210228,221.38,USD,Bank Transfer,Failed
709117,2025-03-14 19:13:44.210231,856.72,USD,Bank Transfer,Failed
727312,2025-02-24 19:13:44.210234,415.42,JPY,PayPal,Completed
336357,2025-02-27 19:13:44.210237,589.61,USD,Credit Card,Completed
233328,2025-02-20 19:13:44.210240,678.16,SGD,Credit Card,Completed
958642,2025-02-23 19:13:44.210243,871.14,USD,Credit Card,Completed
538599,2025-02-19 19:13:44.210246,476.22,USD,PayPal,Pending
624558,2025-03-08 19:13:44.210249,500.53,GBP,Bank Transfer,Completed
908291,2025-03-19 19:13:44.210252,480.11,EUR,PayPal,Completed
136677,2025-03-06 19:13:44.210255,413.38,SGD,PayPal,Pending
218485,2025-02-22 19:13:44.210258,245.98,EUR,Bank Transfer,Pending
493894,2025-02-20 19:13:44.210260,932.17,GBP,Bank Transfer,Completed
476649,2025-03-05 19:13:44.210263,132.68,USD,PayPal,Pending
854233,2025-02-27 19:13:44.210266,313.64,USD,Credit Card,Failed
414863,2025-03-12 19:13:44.210269,292.27,USD,PayPal,Pending
187364,2025-03-05 19:13:44.210274,773.72,JPY,PayPal,Pending
173765,2025-03-12 19:13:44.210277,76.49,USD,Bank Transfer,Pending
449750,2025-02-21 19:13:44.210280,607.76,GBP,PayPal,Failed
414427,2025-03-19 19:13:44.210283,320.62,EUR,PayPal,Completed
679825,2025-02-28 19:13:44.210285,605.51,EUR,Credit Card,Failed
479571,2025-03-13 19:13:44.210288,91.47,SGD,Credit Card,Completed
372161,2025-03-16 19:13:44.210291,759.59,SGD,Credit Card,Completed
721780,2025-03-10 19:13:44.210294,952.19,GBP,Credit Card,Pending
218471,2025-02-25 19:13:44.210296,284.44,SGD,Credit Card,Pending
859989,2025-03-08 19:13:44.210299,547.92,GBP,Bank Transfer,Pending
